,0,1,2,3,4
6,中外运空运发展股份有限公司(山东分公司),山东省,青岛市,城阳区,流亭机场天河路70号
7,深圳市安达顺国际物流(青岛分公司),山东省,青岛市,城阳区,流亭机场天海货运中心217室
8,流亭超市,山东省,青岛市,城阳区,南流路与白沙河路交汇处西北100米
9,韵达快递(海关路),山东省,青岛市,城阳区,海关路20号
10,青岛市公安局机场分局,山东省,青岛市,城阳区,新郑路2号
11,青岛市公安局机场分局(东门),山东省,青岛市,城阳区,新郑路与民航路交叉口北100米
12,青岛市公安局机场分局机场派出所,山东省,青岛市,城阳区,民航路115号
13,中国石化第77加油站,山东省,青岛市,市北区,利津路20号
14,青岛机场紫气东来酒店公寓(黑龙江北路与兴阳路交叉口分店),山东省,青岛市,城阳区,城中城·领寓4号公寓
15,青岛市公安局机场分局机场派出所停车场,山东省,青岛市,城阳区,民航路115号青岛市公安局机场分局机场派出所
16,青岛市公安局机场分局交通警察大队,山东省,青岛市,城阳区,民航路115号
17,青岛市公安局机场分局机场派出所-综合警务厅,山东省,青岛市,城阳区,流亭街道民航路117号机场
18,青岛市公安局机场分局机场派出所停车场(出入口),山东省,青岛市,城阳区,民航路115号附近
19,青岛十分钟到流亭机场于家社区赶飞机首选民宿,山东省,青岛市,城阳区,两江路6附近于家社区-南门6号楼2单元702
20,青岛市公安局机场公安分局暂住人口管理站,山东省,青岛市,城阳区,民航路99号青岛市公安局机场分局交通警察支队机场大队
21,陇兴楼正宗牛肉拉面(青岛流亭国际机场),山东省,青岛市,城阳区,民航路99号青岛流亭国际机场F2层
22,青岛市高速公路管理处机场路分处路政大厅,山东省,青岛市,城阳区,G20青银高速
23,青岛市高速公路管理处机场路分处李村收费站,山东省,青岛市,李沧区,九水东路87号附近
24,金顺捷租车(机场分店),山东省,青岛市,城阳区,亨伯大酒店1层
0,安达市南分公司,山东省,青岛市,市南区,东海一路3号4单元102户
1,通达分公司,山东省,青岛市,市北区,港青路7号奋进楼5楼
2,青岛正大有限公司,山东省,青岛市,城阳区,青威路1号青岛源诚浩工贸有限公司院内
3,otis青岛分公司,山东省,青岛市,市南区,香港西路67号22层
4,新中物业管理(中国)有限公司青岛分公司,山东省,青岛市,市南区,香港中路59号国际金融中心
5,重机青岛分公司,山东省,青岛市,市南区,福州南路9号新世界大厦1028室
6,雀巢青岛分公司,山东省,青岛市,市南区,香港中路61号阳光大厦A座1006室
7,青岛环宇房地产发展有限公司(中山路),山东省,青岛市,市南区,中山路10号发达大厦16层
8,中宝物流有限公司(青岛分公司),山东省,青岛市,市南区,2路9号中商广场3号楼1单元102室
9,五矿船务代理有限责任公司青岛分公司,山东省,青岛市,市南区,保定路18号山东外贸大厦
10,广州欧华青岛分公司,山东省,青岛市,市南区,东海西路31号保时捷大厦b座403
11,海荣青岛分公司,山东省,青岛市,市南区,福州南路16号甲绿岛嘉园2号楼1单元803室
12,梦想电子有限公司青岛分公司(福州南路),山东省,青岛市,市南区,福州南路8甲中天恒大厦11层1107
13,山东秦恒科技股份有限公司青岛销售分公司,山东省,青岛市,市北区,黑龙江南路2号万科中心A座901室
14,雅芳(中国)有限公司青岛分公司,山东省,青岛市,市南区,福州南路8甲中天恒大厦7层708-710
15,邮电工程有限公司青岛分公司,山东省,青岛市,市南区,丰县路27号
16,易宝支付有限公司青岛分公司,山东省,青岛市,市南区,香港中路10号颐和国际12层
17,中联理货有限公司青岛分公司,山东省,青岛市,市南区,山东路40号广发金融大厦1504室
18,通信青岛分公司,山东省,青岛市,崂山区,松岭路399号海信研发中心B4-3
19,宜家贸易青岛分公司,山东省,青岛市,市南区,香港中路9号香格里拉中心办公楼6层
20,天道教育青岛分公司,山东省,青岛市,市南区,香港中路61号甲远洋大厦B座16层
21,平安证券青岛分公司,山东省,青岛市,市南区,香港中路61号阳光大厦A座26层
22,青岛铁路劳动服务公司(市南分公司),山东省,青岛市,市南区,广州路44号甲3楼
23,海银财富青岛分公司,山东省,青岛市,市南区,香港中路远洋大厦A座15楼
24,深圳永航青岛分公司,山东省,青岛市,市南区,东海西路31号保时捷大厦5楼A座
0,通达分公司,山东省,青岛市,市北区,港青路7号奋进楼5楼
1,青岛牡丹汗餐饮管理有限公司黄岛分公司,山东省,青岛市,黄岛区,馨月斋东侧
2,正恒集团莱西分公司,山东省,青岛市,莱西市,团岛西路与广州路交叉口东100米
3,安达市南分公司,山东省,青岛市,市南区,东海一路3号4单元102户
4,中瑞检验有限公司青岛分公司,山东省,青岛市,崂山区,海尔路182号青岛出版大厦1206
5,中联理货有限公司青岛分公司,山东省,青岛市,市南区,山东路40号广发金融大厦1504室
6,易宝支付有限公司青岛分公司,山东省,青岛市,市南区,香港中路10号颐和国际12层
7,华夏出行有限公司青岛分公司,山东省,青岛市,李沧区,永安路21号
8,九联科技有限公司青岛分公司,山东省,青岛市,市北区,太清路49号甲楼
9,依视路光学有限公司青岛分公司,山东省,青岛市,市南区,中山路44号百盛商业大厦33层
10,三建集团有限公司青岛一分公司,山东省,青岛市,黄岛区,东元路南50米
11,山东济铁旅行服务有限公司青岛旅服分公司,山东省,青岛市,市南区,泰安路30号5层
12,力图纺织有限公司市南分公司,山东省,青岛市,市南区,中环国际广场A座9层
13,邮电工程有限公司青岛分公司,山东省,青岛市,市南区,丰县路27号
14,新中物业管理(中国)有限公司青岛分公司,山东省,青岛市,市南区,香港中路59号国际金融中心
15,青岛港(集团)有限公司油港分公司,山东省,青岛市,黄岛区,油港三路1号
16,山东航空股份有限公司(青岛分公司),山东省,青岛市,城阳区,流亭街道凤岗路6号
17,深圳市鹏城物流有限公司(青岛分公司),山东省,青岛市,市北区,敦化路街道敦化路138号西王大厦2505室
18,中宝物流有限公司(青岛分公司),山东省,青岛市,市南区,2路9号中商广场3号楼1单元102室
19,青岛航泰莱西分公司,山东省,青岛市,莱西市,上海西路与深圳北路交叉口南100米
20,otis青岛分公司,山东省,青岛市,市南区,香港西路67号22层
21,青岛环宇房地产发展有限公司(中山路),山东省,青岛市,市南区,中山路10号发达大厦16层
22,山东秦恒科技股份有限公司青岛销售分公司,山东省,青岛市,市北区,黑龙江南路2号万科中心A座901室
23,山东青岛烟草有限公司平度分公司,山东省,青岛市,平度市,东阁街道人民路72号
24,青岛至纯饮料有限公司崂山分公司,山东省,青岛市,崂山区,崂山景区旅游专用路西50米
0,福慧居馅饼粥(滨河路店),山东省,青岛市,莱西市,滨河路49号
1,福慧居自助烤肉,山东省,青岛市,莱西市,杭州路沙旺庄村委北100米路西
2,福慧居渔家傲火锅,山东省,青岛市,莱西市,水集街道办事处青岛路350号
0,青岛牡丹汗餐饮管理有限公司黄岛分公司,山东省,青岛市,黄岛区,馨月斋东侧
1,青岛正大有限公司,山东省,青岛市,城阳区,青威路1号青岛源诚浩工贸有限公司院内
2,山东国华物业管理有限公司青岛分公司,山东省,青岛市,市南区,山东路7号
3,德信物业管理有限公司里岔分公司,山东省,青岛市,胶州市,张应镇驻地张应工商所附近
4,至信工程项目管理有限公司青岛分公司,山东省,青岛市,黄岛区,三沙路与盛海路交叉口西200米
5,山东橡树酒店管理有限公司青岛分公司,山东省,青岛市,崂山区,麦岛路1号13-1号
6,青岛瑞港物业管理有限公司开发区分公司,山东省,青岛市,黄岛区,银领汇都A座
7,北京东方祥瑞资产管理有限公司青岛分公司,山东省,青岛市,市南区,香港中路街道燕儿岛路10号凯悦中心35层
8,青岛红瑞健康管理有限公司长春路分公司,山东省,青岛市,市北区,长春路61号2层201
9,青岛民安人力资源管理有限公司崂山分公司,山东省,青岛市,崂山区,深圳路179号华沃大厦2号楼904
10,北京东方祥瑞资产管理有限公司(青岛分公司),山东省,青岛市,市北区,河西街道和达中心b座5楼北京东方祥瑞资产管理有限公司青岛分公司
11,北京中湾智地物业管理有限公司青岛分公司,山东省,青岛市,崂山区,松岭路393号北京航空航天大学青岛研究院2号楼三层
12,通达分公司,山东省,青岛市,市北区,港青路7号奋进楼5楼
13,寿哈哈健康管理有限公司青岛分公司,山东省,青岛市,城阳区,青溟路43号附近
14,济南晟邦供应链管理有限公司青岛分公司,山东省,青岛市,市北区,太清路45丁
15,北京瀚亚世纪资产管理有限公司青岛分公司,山东省,青岛市,市南区,香港中路2号海航万邦中心1110室
16,北京华玺财富投资管理有限公司青岛分公司,山东省,青岛市,市南区,香港中路30号甲世奥国际大厦25层
17,上海淮煜资产管理有限公司青岛分公司,山东省,青岛市,市南区,东海西路43号凯旋大厦A座10A
18,青岛禾中农商企业管理有限公司大场分公司,山东省,青岛市,黄岛区,吉利河路14号甲附近
19,红星美凯龙品牌管理有限公司青岛分公司,山东省,青岛市,黄岛区,海南路红星美凯龙
20,汉庭星空(上海)酒店管理有限公司青岛市南分公司,山东省,青岛市,市南区,北京路87号(近青岛火车站)
21,青岛隆海集团物业管理有限公司滨海新村分公司,山东省,青岛市,黄岛区,兴海路191
22,青岛登途度假酒店管理有限公司(东方至尊分公司),山东省,青岛市,黄岛区,隐珠街道办事处滨海大道路1201号5栋2单元904号
23,国源美寓不动产管理有限公司崂山分公司,山东省,青岛市,崂山区,辽阳东路鹏利南华12楼
24,先锋财富投资管理有限公司青岛分公司,山东省,青岛市,市南区,香港中路36号招银大厦7层
0,爵士牛排(利群店),山东省,青岛市,城阳区,正阳中路155号利群商厦西侧
1,爵士牛排(延安二路店),山东省,青岛市,市北区,菜市二路27-1
2,爵士牛排(莱西总店),山东省,青岛市,莱西市,利群商场1层
3,爵士牛排(上马晶岳广场店),山东省,青岛市,城阳区,岙东中路80号晶岳广场三楼
4,爵士牛排(和兴路店),山东省,青岛市,市北区,和兴路59号万佳广场一层门店(近大家乐KTV)
5,爵士牛排(合肥路佳世客店),山东省,青岛市,市北区,合肥路672号永旺广场3层
6,爵士牛排西餐厅,山东省,青岛市,市北区,北上清路4号爵士牛排
7,爵士牛排西餐厅(东方城店),山东省,青岛市,城阳区,黑龙江路2111号青岛东方城购物中心4层
8,金爵士牛排,山东省,青岛市,城阳区,春阳路165号附近
9,四方利群(东李鹏程脂渣提货点重庆南路店),山东省,青岛市,市北区,重庆南路1-2号
10,金爵士西餐厅,山东省,青岛市,城阳区,春阳路139号(大润发东门)
11,汤姆家的牛排西餐厅(金狮广场店),山东省,青岛市,崂山区,中韩街道香港中路195号乙金狮广场3楼L3-3950
12,娜米兰意式餐厅(青岛利群四方购物广场),山东省,青岛市,市北区,重庆南路1-2号青岛利群四方购物广场3F层
13,利群新苑奶吧(四方店),山东省,青岛市,市北区,重庆南路1-2号青岛利群四方购物广场负一楼
14,张正麻辣烫店(利群店),山东省,青岛市,市北区,重庆南路1号四方利群旁(近人民路)
15,青岛利群四方购物广场,山东省,青岛市,市北区,重庆南路1-2号
16,正新鸡排(青岛四方利群店),山东省,青岛市,市北区,重庆南路1-2号青岛利群四方购物广场1层
17,CoCo都可茶饮(四方利群店),山东省,青岛市,市北区,重庆南路一号四方利群购物广场一层
18,台食工坊(四方利群店),山东省,青岛市,市北区,重庆南路1号青岛四方利群购物广场1层
19,杨记御薯(四方利群店),山东省,青岛市,市北区,人民路110号(四方利群旁)
20,风月堂砂锅鱼(四方利群店),山东省,青岛市,市北区,重庆南路1号(利群四方购物广场)1楼
21,咦初蜜茶(四方利群店),山东省,青岛市,市北区,利群四方购物广场
22,东北烧烤(青岛四方利群店),山东省,青岛市,市北区,四方街道鞍山一路87号欧丽美发对面
23,喜旺食品(四方利群店),山东省,青岛市,市北区,同安路719号奉天惠广场内
24,波尼亚烤肠(四方利群店),山东省,青岛市,市北区,重庆南路1号利群购物广场负一层波尼亚烤肠
0,山东青岛烟草有限公司市北分公司,山东省,青岛市,市北区,辽阳西路18号兴业大厦
1,中联国旅市北分公司,山东省,青岛市,市北区,温州路20-1号
2,青岛市保安服务总公司市北分公司,山东省,青岛市,市北区,陵县路28号甲
3,青岛志顺信达代理记账有限公司市北分公司,山东省,青岛市,市北区,山东路190号银华广场2号楼207
4,青岛同鑫宇热力工程有限公司市北分公司,山东省,青岛市,市北区,海岸路22号
5,瑞智行代理记帐有限公司市北分公司,山东省,青岛市,市北区,辽宁路228科信大厦17层1706室
6,冠群驰骋投资管理(北京)有限公司青岛市北分公司,山东省,青岛市,市北区,延吉路76号(山东路和延吉路交汇口)中海大厦22楼2204室
7,中国联合网络通信有限公司青岛市市北区分公司,山东省,青岛市,市北区,延安三路28号乙
8,青岛日田工艺装饰有限公司市北分公司,山东省,青岛市,市北区,镇江北路43号附近
9,青岛公交集团市北巴士分公司福州北路车队,山东省,青岛市,市北区,福州北路157号
10,青岛公交集团市北巴士分公司宁夏路车队,山东省,青岛市,市南区,宁夏路144号
11,青岛公交集团市北巴士分公司保修厂,山东省,青岛市,市北区,辽宁路76-1号
12,纳觅市北第一分公司,山东省,青岛市,市北区,清江路157-29号
13,青岛中安国际贸易有限公司(市北分公司),山东省,青岛市,市北区,福州北路133鼎都商务楼4号楼412
14,青岛吉特广告有限公司(市北分公司),山东省,青岛市,市北区,埕口路17戊
15,汇富金桥市北第二分公司,山东省,青岛市,市北区,嘉禾路21甲附近
16,上海纳觅财务咨询有限公司(市北分公司),山东省,青岛市,市北区,鞍山一路87号甲-1
17,青岛鹤鸿春康健管理有限公司(市北分公司),山东省,青岛市,市北区,金华支路12号保利百合花园7号楼网点
18,武汉三江华宇物流公司(平度汽车北站分公司),山东省,青岛市,平度市,长春路与219省道交叉口东100米
19,青岛迅搜互联网络技术有限公司(市北分公司),山东省,青岛市,市北区,哈尔滨路52号青建太阳岛商务一号楼10楼
20,青岛瀛海物流有限公司(市北分公司),山东省,青岛市,市北区,凤城路16号卓越大厦1211室
21,龙盛捷运快递有限公司(市北分公司),山东省,青岛市,市北区,华阳路19号B-10
22,青岛亚联财信息咨询有限公司(市北分公司),山东省,青岛市,市北区,延吉路76号中海大厦2603室
23,鑫海旅行社有限公司(市北分公司),山东省,青岛市,市北区,辽宁路228科信大厦15层1506室
24,青岛公交集团市北巴士有限公司第五分公司,山东省,青岛市,市北区,万安路与瑞安路交叉口西50米
0,合肥工大建设监理有限责任公司(青岛分公司),山东省,青岛市,崂山区,海尔路63号(数码科技)1号楼1204户
1,青岛正大有限公司,山东省,青岛市,城阳区,青威路1号青岛源诚浩工贸有限公司院内
2,华丰货运代理有限责任公司(青岛分公司),山东省,青岛市,市南区,泛海名人广场4号楼1104室
3,北京航协认证中心有限责任公司(山东分公司),山东省,青岛市,崂山区,海尔路63号青岛数码科技中心B座7层
4,大庆建筑安装集团有限责任公司青岛分公司,山东省,青岛市,胶州市,海尔大道69号
5,中国航空油料有限责任公司青岛分公司,山东省,青岛市,城阳区,流亭机场浦东路1号
6,五矿船务代理有限责任公司青岛分公司,山东省,青岛市,市南区,保定路18号山东外贸大厦
7,正元地理信息有限责任公司青岛分公司,山东省,青岛市,黄岛区,黄金·怡海苑二期(双积公路)
8,中环系统工程有限责任公司青岛分公司,山东省,青岛市,市北区,金华路34号
9,凯泉业(集团)有限公司青岛分公司,山东省,青岛市,市南区,香港中路68号华普大厦18A
10,凯泉业(集团)有限公司青岛分公司,山东省,青岛市,市南区,香港中路6号青岛世界贸易中心A座A2607
11,青岛牡丹汗餐饮管理有限公司黄岛分公司,山东省,青岛市,黄岛区,馨月斋东侧
12,青岛公交集团有限责任公司车辆维修分公司(东北门),山东省,青岛市,市北区,广饶路135号
13,永大(中山)有限公司青岛分公司,山东省,青岛市,市北区,浦口路30号
14,上海宋陈实业有限公司青岛分公司,山东省,青岛市,即墨区,中江玻璃有限公司(安和一路南)附近
15,中国航空油料有限责任公司青岛分公司(西门),山东省,青岛市,城阳区,浦东路1号
16,平安证券青岛分公司,山东省,青岛市,市南区,香港中路61号阳光大厦A座26层
17,山东正元建设工程有限责任公司青岛分公司,山东省,青岛市,崂山区,中韩街道泉岭路8号中商国际大厦7楼
18,青岛恒佳精密科技有限公司,山东省,青岛市,黄岛区,南下庄
19,新中物业管理(中国)有限公司青岛分公司,山东省,青岛市,市南区,香港中路59号国际金融中心
20,通达分公司,山东省,青岛市,市北区,港青路7号奋进楼5楼
21,山东青岛烟草有限公司平度分公司,山东省,青岛市,平度市,东阁街道人民路72号
22,中联理货有限公司青岛分公司,山东省,青岛市,市南区,山东路40号广发金融大厦1504室
23,青岛港(集团)有限公司油港分公司,山东省,青岛市,黄岛区,油港三路1号
24,邮电工程有限公司青岛分公司,山东省,青岛市,市南区,丰县路27号
0,青岛屏祥源餐饮配料有限公司,山东省,青岛市,平度市,高平路666号
0,南通四建集团有限公司青岛分公司第四项目部,山东省,青岛市,市南区,观城路49丙-2
1,中建八局第四建设有限公司(青岛分公司),山东省,青岛市,崂山区,海尔路170号鑫裕和大厦17楼
2,青岛公交集团李沧巴士有限公司(第四分公司),山东省,青岛市,李沧区,金水路2115号
3,中共中铁四局集团有限公司第八工程分公司青岛市地铁1号线工程轨道安装施工三标段项目经理部工作委员会,山东省,青岛市,城阳区,[]
4,李沧巴士有限公司第四分公司(南门),山东省,青岛市,李沧区,金水路与顺河支路交叉口东北50米
5,青岛空港旅游有限公司第一分公司,山东省,青岛市,胶州市,常州路4号
6,青岛能源热电有限公司第一热力分公司,山东省,青岛市,市南区,奉化路4号
7,青岛公交集团(隧道分公司),山东省,青岛市,市南区,江西路86号
8,青岛双墨机械总公司(第四分公司),山东省,青岛市,黄岛区,嘉富路西150米
9,青岛能源热电有限公司第一热力分公司(东南门),山东省,青岛市,市南区,奉化路4号
10,友信有限公司,山东省,青岛市,城阳区,正阳中路205号海都国际b座4楼
11,青岛市出租汽车股份有限公司,山东省,青岛市,市北区,南京路209号
12,中城建第二工程局(青岛分公司),山东省,青岛市,即墨区,鹤山路59号德福广场4层
13,青岛城建集团机具设备经营公司,山东省,青岛市,李沧区,兴华路16号甲
14,汇富金桥市南第二分公司,山东省,青岛市,市北区,浮山后四小区19号楼(同安四路52号)
15,青建集团股份公司第二分公司,山东省,青岛市,市南区,中山路10号发达大厦4层
16,中国粮油食品进出口公司山东省粮油分公司第一整理加工厂,山东省,青岛市,市北区,大港二路与大港纬四路交叉口东北50米
17,中国石油莱西第4加油站,山东省,青岛市,莱西市,"204国道韩家屯村路段路东,长沙路与204国道交汇处"
18,王老六铁锅炖鱼,山东省,青岛市,李沧区,万年泉路地铁站B口对面
19,王老六诸城烧肉,山东省,青岛市,黄岛区,积米崖港灵港路155号
20,王老六铁锅炖鱼(农业大学店),山东省,青岛市,城阳区,中城路511号交警中队对面
21,王老六铁锅炖鱼(鹤山路店),山东省,青岛市,即墨区,鹤山路395号七天连锁酒店楼下
22,王老六铁锅炖鱼(城阳店),山东省,青岛市,城阳区,正阳中路30号附近
23,王老六铁锅炖鱼(石老人店),山东省,青岛市,崂山区,香港东路217号索菲亚大酒店后面(云岭路大剧院东门对面)
24,王老六铁锅炖鱼(长沙路店),山东省,青岛市,市北区,长沙路86-3号(长沙路与周口路交叉口西行70米)
0,金草帽餐饮管理有限公司,山东省,青岛市,即墨区,通济街道办事处东元庄村村委西
1,金草帽(城阳店),山东省,青岛市,城阳区,正阳中路136号家佳源购物中心F4层
2,金草帽韩式自助烤肉(宜居商业广场),山东省,青岛市,即墨区,鹤山路939号宜居商业广场3F层3F-21/22/23/24
3,金草帽海鲜烤肉自助餐厅,山东省,青岛市,城阳区,黑龙江中路2111号东方城东方美食汇5层
4,爱上炸鸡(万科东第店),山东省,青岛市,市北区,山东路171号B1-152号楼2单元
0,祥云面食店(海盛新阳光地带东南),山东省,青岛市,即墨区,岙兰路288-7号
1,菏泽呛面馒头(海盛新阳光地带东南),山东省,青岛市,即墨区,岙兰路288号
2,老北京酱汁油条(海盛新阳光地带东南),山东省,青岛市,即墨区,岙兰路288-2号(即墨经济开发区中山居民委员会东)
0,山东秦恒科技股份有限公司青岛销售分公司,山东省,青岛市,市北区,黑龙江南路2号万科中心A座901室
1,青岛地铁集团有限公司,山东省,青岛市,市北区,常宁路6号(黑龙江路交口)
2,大格局有限公司(青岛分公司),山东省,青岛市,市北区,镇江北路8-16号甲1011号
3,大路树集团有限公司（青岛分公司）,山东省,青岛市,城阳区,黑龙江北路附近
4,鑫荣懋青岛分公司,山东省,青岛市,市北区,长沙路3号祥贺建材批发市场d区旁
5,济南天业青岛分公司,山东省,青岛市,城阳区,三零八国道315(城阳段)
6,黑龙江国光建筑装饰工程有限公司青岛分公司,山东省,青岛市,崂山区,海尔路63号青岛数码科技中心A座6层
7,中建二局第三建筑工程有限公司(青岛分公司),山东省,青岛市,城阳区,黑龙江中路978号
8,青岛习远房地产土地评估造价咨询有限公司(城阳分公司),山东省,青岛市,城阳区,城阳街道正阳路388号利客来5楼512
9,北京恒远鑫达信息咨询有限公司（青岛分公司）,山东省,青岛市,李沧区,黑龙江中路629号-1户
10,中国联合网络通信有限公司(青岛市李沧区分公司),山东省,青岛市,李沧区,黑龙江中路769号联通(近李沧区万达广场)
11,山东万博科技股份有限公司(青岛分公司),山东省,青岛市,崂山区,黑龙江路245号信兴跃塑料大院
12,山东丽都物业管理有限公司青岛分公司,山东省,青岛市,李沧区,黑龙江中路828号附近
13,黑龙江恒泰建设集团有限公司(青岛分公司),山东省,青岛市,黄岛区,长江东路福瀛大厦11层
14,浙江凯欧传动带股份有限公司(青岛分公司),山东省,青岛市,即墨区,黑龙江北路999号万兴国际五金城6001号凯欧三角带
15,上海震旦办公自动化销售有限公司青岛分公司,山东省,青岛市,市北区,河西街道黑龙江南路2号甲万科中心A座12A08
16,河源龙记金属制品有限公司青岛分公司,山东省,青岛市,即墨区,黑龙江北路999号万兴国际五金城
17,秦皇岛龙鼎电气有限公司青岛分公司,山东省,青岛市,李沧区,黑龙江中路629-92号附近
18,融创物业服务集团有限公司青岛分公司,山东省,青岛市,李沧区,黑龙江中路568-4号
19,南京尊享国际贸易有限公司青岛分公司,山东省,青岛市,市北区,黑龙江南路2号A栋附近
20,山东菏建建筑集团有限公司青岛分公司李沧区项目部,山东省,青岛市,李沧区,枣山家园(黑龙江中路东80米)
21,济南世建青岛分公司,山东省,青岛市,城阳区,三零八国道城阳段337号
22,上海永龙宝国际货物运输代理有限公司(青岛分公司),山东省,青岛市,市北区,河西街道黑龙江南路186-2号公司
23,青建集团股份公司(李沧分公司),山东省,青岛市,李沧区,黑龙江中路568-5号
24,山东信支付城阳分公司,山东省,青岛市,城阳区,黑龙江中路189号国际工艺品城4003室
0,亚惠美食(山东路家乐福店),山东省,青岛市,市北区,敦化路街道山东路128号家乐福南门一楼
1,亚惠·美食公园(凯德MALL),山东省,青岛市,市北区,黑龙江南路18号凯德MALLB2层
2,亚惠·美食玛特,山东省,青岛市,市南区,香港中路72号永旺购物中心2楼亚惠美食广场(近远洋广场)
3,亚惠·美食玛特,山东省,青岛市,市北区,"合肥路与劲松三路交叉口,永旺超市2楼亚惠美食广场内"
4,明乐果汁吧(亚惠凯德店),山东省,青岛市,市北区,黑龙江南路1618号B2层0506号
5,亚惠美食公园(家佳源),山东省,青岛市,黄岛区,长江中路308号家佳源F3层
6,亚惠厨房(香港中路店),山东省,青岛市,市南区,香港中路72号佳世客二楼亚惠美食城(近远洋广场)
7,亚惠美食公园水果捞,山东省,青岛市,黄岛区,长江中路家佳源3楼亚惠美食广场
8,亚慧美食广场(香港中路永旺店),山东省,青岛市,市南区,香港中路72号第二层t248、t250-1区
9,秦乡凉皮凉面(东部永旺亚惠店),山东省,青岛市,市南区,香港中路佳世客2层亚惠美食玛特环岛(近远洋广场青岛银行)
10,金亚惠前田公寓家常菜馆,山东省,青岛市,城阳区,前田工业园崇阳路与青龙高速交叉路口西200米路北
11,王姐烧烤海鲜大排档(云霄路店),山东省,青岛市,市南区,香港中路72号永旺东部购物中心2层亚惠美食玛特
12,明乐水果捞(香港中路店),山东省,青岛市,市南区,香港中路72号永旺佳世客东部购物中心2楼亚惠美食广场
13,秦乡凉皮凉面(永旺合肥路店),山东省,青岛市,市北区,合肥路与劲松三路交叉口永旺超市二楼亚惠美食广场内
14,姬宗府牛肉面(亚惠家佳源店),山东省,青岛市,黄岛区,长江中路308号三楼
15,静安亭时尚麻辣烫(永旺合肥路店),山东省,青岛市,市北区,合肥路672号永旺购物中心2楼亚惠美食广场内(劲松三路路口)
16,喜多客煎饼店(永旺购物广场店),山东省,青岛市,市北区,合肥路672号永旺购物广场2层
17,A虾先森虾滑,山东省,青岛市,市北区,黑龙江南路18号凯德购物广场负二层(凯德负二层亚惠美食广场)
18,新尚虾仁馄饨(香港中路永旺店),山东省,青岛市,市南区,香港中路72号永旺东部购物中心2层
19,小吃街(永旺亚惠美食城),山东省,青岛市,市北区,合肥路672号永旺广场第2层
20,新尚虾仁馄饨(永旺购物广场店),山东省,青岛市,市北区,合肥路672号永旺购物中心2楼亚惠美食广场内(近劲松三路路口)
21,东川麻辣香锅(永旺购物广场店),山东省,青岛市,市北区,合肥路672号永旺购物中心2楼亚惠美食广场内(近劲松三路路口)
22,外婆手包饭,山东省,青岛市,市南区,香港中路72号第二层T248、T250-1区
23,吉姆玉米狗,山东省,青岛市,市南区,香港中路街道永旺东部购物中心2楼(靠近亚惠美食城)
24,湾仔水饺,山东省,青岛市,市南区,香港中路永旺佳世客二楼亚惠美食广场
0,汇富金桥市南第二分公司,山东省,青岛市,市北区,浮山后四小区19号楼(同安四路52号)
1,青岛科技有限公司(青岛第二分公司),山东省,青岛市,市北区,同安三路206号同安路小学门北
0,青岛善苜村餐饮文化管理有限公司,山东省,青岛市,崂山区,海尔路182-6号地恩地财富大厦8层
0,青岛同乐迪餐饮娱乐有限公司,山东省,青岛市,黄岛区,海王路396号
1,桃酥王,山东省,青岛市,黄岛区,王台镇巨洋路89号网点房12号(同乐迪KTV斜对面)
2,松枝忆,山东省,青岛市,黄岛区,王台镇巨洋路28号同乐迪斜对面
3,夜味young烤鱼,山东省,青岛市,黄岛区,前湾港路352号(同乐迪一楼)
4,姚来顺海鲜疙瘩汤(汉口路店),山东省,青岛市,市北区,汉口路39号(大家乐KTV同乐迪店对面)
5,美味快餐,山东省,青岛市,黄岛区,泊里镇河南村同乐迪对面
6,桃酥大王(王台店),山东省,青岛市,黄岛区,王台镇巨洋路89号网点房12号(同乐迪KTV斜对面)
7,麦香苑蛋糕(王台镇店),山东省,青岛市,黄岛区,王台镇巨洋路4号(同乐迪KTV对面)
0,PURE简纯,山东省,青岛市,市南区,延安三路234号地下一层28号
0,青岛牡丹汗餐饮管理有限公司黄岛分公司,山东省,青岛市,黄岛区,馨月斋东侧
1,新中物业管理(中国)有限公司青岛分公司,山东省,青岛市,市南区,香港中路59号国际金融中心
2,青岛瑞港物业管理有限公司开发区分公司,山东省,青岛市,黄岛区,银领汇都A座
3,山东国华物业管理有限公司青岛分公司,山东省,青岛市,市南区,山东路7号
4,至信工程项目管理有限公司青岛分公司,山东省,青岛市,黄岛区,三沙路与盛海路交叉口西200米
5,山东橡树酒店管理有限公司青岛分公司,山东省,青岛市,崂山区,麦岛路1号13-1号
6,北京中湾智地物业管理有限公司青岛分公司,山东省,青岛市,崂山区,松岭路393号北京航空航天大学青岛研究院2号楼三层
7,北京东方祥瑞资产管理有限公司青岛分公司,山东省,青岛市,市南区,香港中路街道燕儿岛路10号凯悦中心35层
8,青岛隆海集团物业管理有限公司滨海新村分公司,山东省,青岛市,黄岛区,兴海路191
9,禾中农商企业管理有限公司王台分公司,山东省,青岛市,黄岛区,王台镇巨洋路136号
10,青岛禾中农商企业管理有限公司大场分公司,山东省,青岛市,黄岛区,吉利河路14号甲附近
11,北京瀚亚世纪资产管理有限公司青岛分公司,山东省,青岛市,市南区,香港中路2号海航万邦中心1110室
12,青岛正大有限公司,山东省,青岛市,城阳区,青威路1号青岛源诚浩工贸有限公司院内
13,竹中(中国)青岛分公司,山东省,青岛市,市南区,香港中路73号旺角大厦18层
